Time [s],STM32_RX,STM32_TX,I2C_CLK,I2C_DATA,Channel 4,Channel 5,Channel 6,Channel 7
3.741040042,1,1,0,1,1,1,1,1
3.741040458,1,1,0,0,1,1,1,1
3.741045625,1,1,1,0,1,1,1,1
3.741050542,1,1,0,0,1,1,1,1
3.741051042,1,1,0,1,1,1,1,1
3.741055625,1,1,1,1,1,1,1,1
3.741060542,1,1,0,1,1,1,1,1
3.741060917,1,1,0,0,1,1,1,1
3.741065667,1,1,1,0,1,1,1,1
3.741070583,1,1,0,0,1,1,1,1
3.741071042,1,1,0,1,1,1,1,1
3.741075667,1,1,1,1,1,1,1,1
3.741080583,1,1,0,1,1,1,1,1
3.741080917,1,1,0,0,1,1,1,1
3.741085667,1,1,1,0,1,1,1,1
3.741090583,1,1,0,0,1,1,1,1
3.741095667,1,1,1,0,1,1,1,1
3.741100583,1,1,0,0,1,1,1,1
3.741101042,1,1,0,1,1,1,1,1
3.741105667,1,1,1,1,1,1,1,1
3.741110583,1,1,0,1,1,1,1,1
3.741115667,1,1,1,1,1,1,1,1
3.741120583,1,1,0,1,1,1,1,1
3.741120792,1,1,0,0,1,1,1,1
3.741125667,1,1,1,0,1,1,1,1
3.741130583,1,1,0,0,1,1,1,1
3.741139917,1,1,1,0,1,1,1,1
3.741144833,1,1,0,0,1,1,1,1
3.741149917,1,1,1,0,1,1,1,1
3.741154833,1,1,0,0,1,1,1,1
3.741159917,1,1,1,0,1,1,1,1
3.741164833,1,1,0,0,1,1,1,1
3.741165208,1,1,0,1,1,1,1,1
3.741169917,1,1,1,1,1,1,1,1
3.741174833,1,1,0,1,1,1,1,1
3.741175042,1,1,0,0,1,1,1,1
3.741179917,1,1,1,0,1,1,1,1
3.741184833,1,1,0,0,1,1,1,1
3.741189958,1,1,1,0,1,1,1,1
3.741194833,1,1,0,0,1,1,1,1
3.741199958,1,1,1,0,1,1,1,1
3.741204833,1,1,0,0,1,1,1,1
3.741209958,1,1,1,0,1,1,1,1
3.741214875,1,1,0,0,1,1,1,1
3.741215208,1,1,0,1,1,1,1,1
3.741219958,1,1,1,1,1,1,1,1
3.741224875,1,1,0,1,1,1,1,1
3.741230875,1,1,0,0,1,1,1,1
3.741235500,1,1,1,0,1,1,1,1
3.741241208,1,1,1,1,1,1,1,1
3.741266167,1,1,1,0,1,1,1,1
3.741271250,1,1,0,0,1,1,1,1
3.741280917,1,1,1,0,1,1,1,1
3.741285833,1,1,0,0,1,1,1,1
3.741286292,1,1,0,1,1,1,1,1
3.741290917,1,1,1,1,1,1,1,1
3.741295833,1,1,0,1,1,1,1,1
3.741296167,1,1,0,0,1,1,1,1
3.741300917,1,1,1,0,1,1,1,1
3.741305833,1,1,0,0,1,1,1,1
3.741306292,1,1,0,1,1,1,1,1
3.741310917,1,1,1,1,1,1,1,1
3.741315833,1,1,0,1,1,1,1,1
3.741316167,1,1,0,0,1,1,1,1
3.741320917,1,1,1,0,1,1,1,1
3.741325833,1,1,0,0,1,1,1,1
3.741330917,1,1,1,0,1,1,1,1
3.741335833,1,1,0,0,1,1,1,1
3.741336292,1,1,0,1,1,1,1,1
3.741340917,1,1,1,1,1,1,1,1
3.741345833,1,1,0,1,1,1,1,1
3.741346208,1,1,0,0,1,1,1,1
3.741350917,1,1,1,0,1,1,1,1
3.741355833,1,1,0,0,1,1,1,1
3.741360917,1,1,1,0,1,1,1,1
3.741365833,1,1,0,0,1,1,1,1
3.741371375,1,1,0,1,1,1,1,1
3.741376167,1,1,1,1,1,1,1,1
3.741381083,1,1,0,1,1,1,1,1
3.741381458,1,1,0,0,1,1,1,1
3.741386167,1,1,1,0,1,1,1,1
3.741391083,1,1,0,0,1,1,1,1
3.741391583,1,1,0,1,1,1,1,1
3.741396167,1,1,1,1,1,1,1,1
3.741401083,1,1,0,1,1,1,1,1
3.741401458,1,1,0,0,1,1,1,1
3.741406208,1,1,1,0,1,1,1,1
3.741411083,1,1,0,0,1,1,1,1
3.741416208,1,1,1,0,1,1,1,1
3.741421083,1,1,0,0,1,1,1,1
3.741426208,1,1,1,0,1,1,1,1
3.741431125,1,1,0,0,1,1,1,1
3.741436208,1,1,1,0,1,1,1,1
3.741441125,1,1,0,0,1,1,1,1
3.741441583,1,1,0,1,1,1,1,1
3.741446208,1,1,1,1,1,1,1,1
3.741451125,1,1,0,1,1,1,1,1
3.741451333,1,1,0,0,1,1,1,1
3.741456208,1,1,1,0,1,1,1,1
3.741461125,1,1,0,0,1,1,1,1
3.741461458,1,1,0,1,1,1,1,1
3.741470583,1,1,1,1,1,1,1,1
3.741476167,1,1,1,0,1,1,1,1
3.741481250,1,1,0,0,1,1,1,1
3.741487042,1,1,1,0,1,1,1,1
3.741491917,1,1,0,0,1,1,1,1
3.741492417,1,1,0,1,1,1,1,1
3.741497042,1,1,1,1,1,1,1,1
3.741501958,1,1,0,1,1,1,1,1
3.741502292,1,1,0,0,1,1,1,1
3.741507042,1,1,1,0,1,1,1,1
3.741511958,1,1,0,0,1,1,1,1
3.741512417,1,1,0,1,1,1,1,1
3.741517042,1,1,1,1,1,1,1,1
3.741521958,1,1,0,1,1,1,1,1
3.741522292,1,1,0,0,1,1,1,1
3.741527042,1,1,1,0,1,1,1,1
3.741531958,1,1,0,0,1,1,1,1
3.741537042,1,1,1,0,1,1,1,1
3.741541958,1,1,0,0,1,1,1,1
3.741542417,1,1,0,1,1,1,1,1
3.741547042,1,1,1,1,1,1,1,1
3.741551958,1,1,0,1,1,1,1,1
3.741557042,1,1,1,1,1,1,1,1
3.741561958,1,1,0,1,1,1,1,1
3.741562167,1,1,0,0,1,1,1,1
3.741567042,1,1,1,0,1,1,1,1
3.741571958,1,1,0,0,1,1,1,1
3.741581292,1,1,1,0,1,1,1,1
3.741586208,1,1,0,0,1,1,1,1
3.741591292,1,1,1,0,1,1,1,1
3.741596208,1,1,0,0,1,1,1,1
3.741601292,1,1,1,0,1,1,1,1
3.741606208,1,1,0,0,1,1,1,1
3.741606583,1,1,0,1,1,1,1,1
3.741611292,1,1,1,1,1,1,1,1
3.741616208,1,1,0,1,1,1,1,1
3.741616417,1,1,0,0,1,1,1,1
3.741621333,1,1,1,0,1,1,1,1
3.741626208,1,1,0,0,1,1,1,1
3.741631333,1,1,1,0,1,1,1,1
3.741636250,1,1,0,0,1,1,1,1
3.741641333,1,1,1,0,1,1,1,1
3.741646250,1,1,0,0,1,1,1,1
3.741651333,1,1,1,0,1,1,1,1
3.741656250,1,1,0,0,1,1,1,1
3.741656583,1,1,0,1,1,1,1,1
3.741661333,1,1,1,1,1,1,1,1
3.741666250,1,1,0,1,1,1,1,1
3.741672250,1,1,0,0,1,1,1,1
3.741676875,1,1,1,0,1,1,1,1
3.741682583,1,1,1,1,1,1,1,1
4.743039958,1,1,1,0,1,1,1,1
4.743045042,1,1,0,0,1,1,1,1
4.743054625,1,1,1,0,1,1,1,1
4.743059542,1,1,0,0,1,1,1,1
4.743060000,1,1,0,1,1,1,1,1
4.743064625,1,1,1,1,1,1,1,1
4.743069542,1,1,0,1,1,1,1,1
4.743069875,1,1,0,0,1,1,1,1
4.743074625,1,1,1,0,1,1,1,1
4.743079542,1,1,0,0,1,1,1,1
4.743080000,1,1,0,1,1,1,1,1
4.743084625,1,1,1,1,1,1,1,1
4.743089542,1,1,0,1,1,1,1,1
4.743089917,1,1,0,0,1,1,1,1
4.743094625,1,1,1,0,1,1,1,1
4.743099542,1,1,0,0,1,1,1,1
4.743104625,1,1,1,0,1,1,1,1
4.743109542,1,1,0,0,1,1,1,1
4.743110000,1,1,0,1,1,1,1,1
4.743114625,1,1,1,1,1,1,1,1
4.743119542,1,1,0,1,1,1,1,1
4.743119917,1,1,0,0,1,1,1,1
4.743124625,1,1,1,0,1,1,1,1
4.743129542,1,1,0,0,1,1,1,1
4.743134625,1,1,1,0,1,1,1,1
4.743139542,1,1,0,0,1,1,1,1
4.743145083,1,1,0,1,1,1,1,1
4.743149875,1,1,1,1,1,1,1,1
4.743154792,1,1,0,1,1,1,1,1
4.743155167,1,1,0,0,1,1,1,1
4.743159917,1,1,1,0,1,1,1,1
4.743164792,1,1,0,0,1,1,1,1
4.743165292,1,1,0,1,1,1,1,1
4.743169875,1,1,1,1,1,1,1,1
4.743174833,1,1,0,1,1,1,1,1
4.743175167,1,1,0,0,1,1,1,1
4.743179917,1,1,1,0,1,1,1,1
4.743184833,1,1,0,0,1,1,1,1
4.743189917,1,1,1,0,1,1,1,1
4.743194833,1,1,0,0,1,1,1,1
4.743199917,1,1,1,0,1,1,1,1
4.743204833,1,1,0,0,1,1,1,1
4.743209917,1,1,1,0,1,1,1,1
4.743214833,1,1,0,0,1,1,1,1
4.743219917,1,1,1,0,1,1,1,1
4.743224833,1,1,0,0,1,1,1,1
4.743229917,1,1,1,0,1,1,1,1
4.743234833,1,1,0,0,1,1,1,1
4.743235208,1,1,0,1,1,1,1,1
4.743244292,1,1,1,1,1,1,1,1
4.743249917,1,1,1,0,1,1,1,1
4.743254958,1,1,0,0,1,1,1,1
4.743255500,1,1,0,1,1,1,1,1
4.743255917,1,1,0,0,1,1,1,1
4.743261125,1,1,1,0,1,1,1,1
4.743266042,1,1,0,0,1,1,1,1
4.743266500,1,1,0,1,1,1,1,1
4.743271125,1,1,1,1,1,1,1,1
4.743276042,1,1,0,1,1,1,1,1
4.743276375,1,1,0,0,1,1,1,1
4.743281125,1,1,1,0,1,1,1,1
4.743286042,1,1,0,0,1,1,1,1
4.743286500,1,1,0,1,1,1,1,1
4.743291125,1,1,1,1,1,1,1,1
4.743296042,1,1,0,1,1,1,1,1
4.743296417,1,1,0,0,1,1,1,1
4.743301125,1,1,1,0,1,1,1,1
4.743306042,1,1,0,0,1,1,1,1
4.743311125,1,1,1,0,1,1,1,1
4.743316042,1,1,0,0,1,1,1,1
4.743316500,1,1,0,1,1,1,1,1
4.743321125,1,1,1,1,1,1,1,1
4.743326042,1,1,0,1,1,1,1,1
4.743331125,1,1,1,1,1,1,1,1
4.743336042,1,1,0,1,1,1,1,1
4.743336250,1,1,0,0,1,1,1,1
4.743341125,1,1,1,0,1,1,1,1
4.743346042,1,1,0,0,1,1,1,1
4.743355375,1,1,1,0,1,1,1,1
4.743360292,1,1,0,0,1,1,1,1
4.743365417,1,1,1,0,1,1,1,1
4.743370292,1,1,0,0,1,1,1,1
4.743375417,1,1,1,0,1,1,1,1
4.743380292,1,1,0,0,1,1,1,1
4.743385417,1,1,1,0,1,1,1,1
4.743390333,1,1,0,0,1,1,1,1
4.743395417,1,1,1,0,1,1,1,1
4.743400333,1,1,0,0,1,1,1,1
4.743405417,1,1,1,0,1,1,1,1
4.743410333,1,1,0,0,1,1,1,1
4.743410667,1,1,0,1,1,1,1,1
4.743415417,1,1,1,1,1,1,1,1
4.743420333,1,1,0,1,1,1,1,1
4.743425417,1,1,1,1,1,1,1,1
4.743430333,1,1,0,1,1,1,1,1
4.743435417,1,1,1,1,1,1,1,1
4.743440333,1,1,0,1,1,1,1,1
4.743446333,1,1,0,0,1,1,1,1
4.743451000,1,1,1,0,1,1,1,1
4.743456667,1,1,1,1,1,1,1,1
4.743486667,1,1,1,0,1,1,1,1
4.743491708,1,1,0,0,1,1,1,1
4.743501375,1,1,1,0,1,1,1,1
4.743506292,1,1,0,0,1,1,1,1
4.743506750,1,1,0,1,1,1,1,1
4.743511375,1,1,1,1,1,1,1,1
4.743516292,1,1,0,1,1,1,1,1
4.743516667,1,1,0,0,1,1,1,1
4.743521375,1,1,1,0,1,1,1,1
4.743526292,1,1,0,0,1,1,1,1
4.743526750,1,1,0,1,1,1,1,1
4.743531375,1,1,1,1,1,1,1,1
4.743536292,1,1,0,1,1,1,1,1
4.743536667,1,1,0,0,1,1,1,1
4.743541375,1,1,1,0,1,1,1,1
4.743546292,1,1,0,0,1,1,1,1
4.743551375,1,1,1,0,1,1,1,1
4.743556292,1,1,0,0,1,1,1,1
4.743556792,1,1,0,1,1,1,1,1
4.743561375,1,1,1,1,1,1,1,1
4.743566292,1,1,0,1,1,1,1,1
4.743566667,1,1,0,0,1,1,1,1
4.743571375,1,1,1,0,1,1,1,1
4.743576292,1,1,0,0,1,1,1,1
4.743581417,1,1,1,0,1,1,1,1
4.743586292,1,1,0,0,1,1,1,1
4.743591833,1,1,0,1,1,1,1,1
4.743596625,1,1,1,1,1,1,1,1
4.743601583,1,1,0,1,1,1,1,1
4.743601917,1,1,0,0,1,1,1,1
4.743606667,1,1,1,0,1,1,1,1
4.743611583,1,1,0,0,1,1,1,1
4.743612042,1,1,0,1,1,1,1,1
4.743616667,1,1,1,1,1,1,1,1
4.743621583,1,1,0,1,1,1,1,1
4.743621917,1,1,0,0,1,1,1,1
4.743626667,1,1,1,0,1,1,1,1
4.743631583,1,1,0,0,1,1,1,1
4.743636667,1,1,1,0,1,1,1,1
4.743641583,1,1,0,0,1,1,1,1
4.743646667,1,1,1,0,1,1,1,1
4.743651583,1,1,0,0,1,1,1,1
4.743656667,1,1,1,0,1,1,1,1
4.743661583,1,1,0,0,1,1,1,1
4.743666667,1,1,1,0,1,1,1,1
4.743671583,1,1,0,0,1,1,1,1
4.743676667,1,1,1,0,1,1,1,1
4.743681583,1,1,0,0,1,1,1,1
4.743681958,1,1,0,1,1,1,1,1
4.743691042,1,1,1,1,1,1,1,1
4.743696667,1,1,1,0,1,1,1,1
4.743701708,1,1,0,0,1,1,1,1
4.743702250,1,1,0,1,1,1,1,1
4.743702667,1,1,0,0,1,1,1,1
4.743707875,1,1,1,0,1,1,1,1
4.743712792,1,1,0,0,1,1,1,1
4.743713250,1,1,0,1,1,1,1,1
4.743717875,1,1,1,1,1,1,1,1
4.743722792,1,1,0,1,1,1,1,1
4.743723167,1,1,0,0,1,1,1,1
4.743727875,1,1,1,0,1,1,1,1
4.743732792,1,1,0,0,1,1,1,1
4.743733250,1,1,0,1,1,1,1,1
4.743737875,1,1,1,1,1,1,1,1
4.743742792,1,1,0,1,1,1,1,1
4.743743167,1,1,0,0,1,1,1,1
4.743747875,1,1,1,0,1,1,1,1
4.743752792,1,1,0,0,1,1,1,1
4.743757875,1,1,1,0,1,1,1,1
4.743762792,1,1,0,0,1,1,1,1
4.743763292,1,1,0,1,1,1,1,1
4.743767875,1,1,1,1,1,1,1,1
4.743772792,1,1,0,1,1,1,1,1
4.743777875,1,1,1,1,1,1,1,1
4.743782792,1,1,0,1,1,1,1,1
4.743783000,1,1,0,0,1,1,1,1
4.743787875,1,1,1,0,1,1,1,1
4.743792792,1,1,0,0,1,1,1,1
4.743802167,1,1,1,0,1,1,1,1
4.743807042,1,1,0,0,1,1,1,1
4.743812167,1,1,1,0,1,1,1,1
4.743817083,1,1,0,0,1,1,1,1
4.743822167,1,1,1,0,1,1,1,1
4.743827083,1,1,0,0,1,1,1,1
4.743832167,1,1,1,0,1,1,1,1
4.743837083,1,1,0,0,1,1,1,1
4.743842167,1,1,1,0,1,1,1,1
4.743847083,1,1,0,0,1,1,1,1
4.743852167,1,1,1,0,1,1,1,1
4.743857083,1,1,0,0,1,1,1,1
4.743857417,1,1,0,1,1,1,1,1
4.743862167,1,1,1,1,1,1,1,1
4.743867083,1,1,0,1,1,1,1,1
4.743872167,1,1,1,1,1,1,1,1
4.743877083,1,1,0,1,1,1,1,1
4.743882167,1,1,1,1,1,1,1,1
4.743887083,1,1,0,1,1,1,1,1
4.743893083,1,1,0,0,1,1,1,1
4.743897750,1,1,1,0,1,1,1,1
4.743903417,1,1,1,1,1,1,1,1
4.843962583,1,1,1,0,1,1,1,1
4.843967667,1,1,0,0,1,1,1,1
4.843977292,1,1,1,0,1,1,1,1
4.843982208,1,1,0,0,1,1,1,1
4.843982708,1,1,0,1,1,1,1,1
4.843987292,1,1,1,1,1,1,1,1
4.843992208,1,1,0,1,1,1,1,1
4.843992583,1,1,0,0,1,1,1,1
4.843997333,1,1,1,0,1,1,1,1
4.844002208,1,1,0,0,1,1,1,1
4.844002708,1,1,0,1,1,1,1,1
4.844007333,1,1,1,1,1,1,1,1
4.844012250,1,1,0,1,1,1,1,1
4.844012583,1,1,0,0,1,1,1,1
4.844017333,1,1,1,0,1,1,1,1
4.844022250,1,1,0,0,1,1,1,1
4.844027333,1,1,1,0,1,1,1,1
4.844032250,1,1,0,0,1,1,1,1
4.844032708,1,1,0,1,1,1,1,1
4.844037333,1,1,1,1,1,1,1,1
4.844042250,1,1,0,1,1,1,1,1
4.844042583,1,1,0,0,1,1,1,1
4.844047333,1,1,1,0,1,1,1,1
4.844052250,1,1,0,0,1,1,1,1
4.844057333,1,1,1,0,1,1,1,1
4.844062250,1,1,0,0,1,1,1,1
4.844067792,1,1,0,1,1,1,1,1
4.844072583,1,1,1,1,1,1,1,1
4.844077500,1,1,0,1,1,1,1,1
4.844077875,1,1,0,0,1,1,1,1
4.844082583,1,1,1,0,1,1,1,1
4.844087500,1,1,0,0,1,1,1,1
4.844087958,1,1,0,1,1,1,1,1
4.844092583,1,1,1,1,1,1,1,1
4.844097500,1,1,0,1,1,1,1,1
4.844102583,1,1,1,1,1,1,1,1
4.844107500,1,1,0,1,1,1,1,1
4.844107875,1,1,0,0,1,1,1,1
4.844112583,1,1,1,0,1,1,1,1
4.844117500,1,1,0,0,1,1,1,1
4.844122583,1,1,1,0,1,1,1,1
4.844127500,1,1,0,0,1,1,1,1
4.844128000,1,1,0,1,1,1,1,1
4.844132583,1,1,1,1,1,1,1,1
4.844137500,1,1,0,1,1,1,1,1
4.844142583,1,1,1,1,1,1,1,1
4.844147500,1,1,0,1,1,1,1,1
4.844147708,1,1,0,0,1,1,1,1
4.844152625,1,1,1,0,1,1,1,1
4.844157542,1,1,0,0,1,1,1,1
4.844157875,1,1,0,1,1,1,1,1
4.844167000,1,1,1,1,1,1,1,1
4.844172583,1,1,1,0,1,1,1,1
4.844177667,1,1,0,0,1,1,1,1
4.844183417,1,1,1,0,1,1,1,1
4.844188333,1,1,0,0,1,1,1,1
4.844188833,1,1,0,1,1,1,1,1
4.844193417,1,1,1,1,1,1,1,1
4.844198333,1,1,0,1,1,1,1,1
4.844198708,1,1,0,0,1,1,1,1
4.844203458,1,1,1,0,1,1,1,1
4.844208333,1,1,0,0,1,1,1,1
4.844208833,1,1,0,1,1,1,1,1
4.844213417,1,1,1,1,1,1,1,1
4.844218333,1,1,0,1,1,1,1,1
4.844218708,1,1,0,0,1,1,1,1
4.844223458,1,1,1,0,1,1,1,1
4.844228375,1,1,0,0,1,1,1,1
4.844233458,1,1,1,0,1,1,1,1
4.844238375,1,1,0,0,1,1,1,1
4.844238833,1,1,0,1,1,1,1,1
4.844243458,1,1,1,1,1,1,1,1
4.844248375,1,1,0,1,1,1,1,1
4.844253458,1,1,1,1,1,1,1,1
4.844258375,1,1,0,1,1,1,1,1
4.844258583,1,1,0,0,1,1,1,1
4.844263458,1,1,1,0,1,1,1,1
4.844268375,1,1,0,0,1,1,1,1
4.844277708,1,1,1,0,1,1,1,1
4.844282625,1,1,0,0,1,1,1,1
4.844287708,1,1,1,0,1,1,1,1
4.844292625,1,1,0,0,1,1,1,1
4.844293000,1,1,0,1,1,1,1,1
4.844297708,1,1,1,1,1,1,1,1
4.844302625,1,1,0,1,1,1,1,1
4.844307708,1,1,1,1,1,1,1,1
4.844312625,1,1,0,1,1,1,1,1
4.844312833,1,1,0,0,1,1,1,1
4.844317708,1,1,1,0,1,1,1,1
4.844322625,1,1,0,0,1,1,1,1
4.844327708,1,1,1,0,1,1,1,1
4.844332625,1,1,0,0,1,1,1,1
4.844337750,1,1,1,0,1,1,1,1
4.844342625,1,1,0,0,1,1,1,1
4.844343000,1,1,0,1,1,1,1,1
4.844347708,1,1,1,1,1,1,1,1
4.844352625,1,1,0,1,1,1,1,1
4.844357708,1,1,1,1,1,1,1,1
4.844362625,1,1,0,1,1,1,1,1
4.844368667,1,1,0,0,1,1,1,1
4.844373292,1,1,1,0,1,1,1,1
4.844379000,1,1,1,1,1,1,1,1
4.844403958,1,1,1,0,1,1,1,1
4.844409042,1,1,0,0,1,1,1,1
4.844418625,1,1,1,0,1,1,1,1
4.844423542,1,1,0,0,1,1,1,1
4.844424000,1,1,0,1,1,1,1,1
4.844428625,1,1,1,1,1,1,1,1
4.844433542,1,1,0,1,1,1,1,1
4.844433917,1,1,0,0,1,1,1,1
4.844438625,1,1,1,0,1,1,1,1
4.844443542,1,1,0,0,1,1,1,1
4.844444000,1,1,0,1,1,1,1,1
4.844448625,1,1,1,1,1,1,1,1
4.844453542,1,1,0,1,1,1,1,1
4.844453917,1,1,0,0,1,1,1,1
4.844458625,1,1,1,0,1,1,1,1
4.844463542,1,1,0,0,1,1,1,1
4.844468625,1,1,1,0,1,1,1,1
4.844473542,1,1,0,0,1,1,1,1
4.844474042,1,1,0,1,1,1,1,1
4.844478625,1,1,1,1,1,1,1,1
4.844483542,1,1,0,1,1,1,1,1
4.844483917,1,1,0,0,1,1,1,1
4.844488625,1,1,1,0,1,1,1,1
4.844493542,1,1,0,0,1,1,1,1
4.844498667,1,1,1,0,1,1,1,1
4.844503542,1,1,0,0,1,1,1,1
4.844509042,1,1,0,1,1,1,1,1
4.844513833,1,1,1,1,1,1,1,1
4.844518750,1,1,0,1,1,1,1,1
4.844519125,1,1,0,0,1,1,1,1
4.844523833,1,1,1,0,1,1,1,1
4.844528750,1,1,0,0,1,1,1,1
4.844529250,1,1,0,1,1,1,1,1
4.844533833,1,1,1,1,1,1,1,1
4.844538750,1,1,0,1,1,1,1,1
4.844543833,1,1,1,1,1,1,1,1
4.844548750,1,1,0,1,1,1,1,1
4.844549125,1,1,0,0,1,1,1,1
4.844553875,1,1,1,0,1,1,1,1
4.844558750,1,1,0,0,1,1,1,1
4.844559250,1,1,0,1,1,1,1,1
4.844563833,1,1,1,1,1,1,1,1
4.844568750,1,1,0,1,1,1,1,1
4.844569125,1,1,0,0,1,1,1,1
4.844573875,1,1,1,0,1,1,1,1
4.844578750,1,1,0,0,1,1,1,1
4.844583875,1,1,1,0,1,1,1,1
4.844588792,1,1,0,0,1,1,1,1
4.844593875,1,1,1,0,1,1,1,1
4.844598792,1,1,0,0,1,1,1,1
4.844599125,1,1,0,1,1,1,1,1
4.844608250,1,1,1,1,1,1,1,1
4.844613833,1,1,1,0,1,1,1,1
4.844618917,1,1,0,0,1,1,1,1
4.844624708,1,1,1,0,1,1,1,1
4.844629583,1,1,0,0,1,1,1,1
4.844630083,1,1,0,1,1,1,1,1
4.844634667,1,1,1,1,1,1,1,1
4.844639583,1,1,0,1,1,1,1,1
4.844639958,1,1,0,0,1,1,1,1
4.844644708,1,1,1,0,1,1,1,1
4.844649583,1,1,0,0,1,1,1,1
4.844650083,1,1,0,1,1,1,1,1
4.844654667,1,1,1,1,1,1,1,1
4.844659625,1,1,0,1,1,1,1,1
4.844659958,1,1,0,0,1,1,1,1
4.844664708,1,1,1,0,1,1,1,1
4.844669625,1,1,0,0,1,1,1,1
4.844674708,1,1,1,0,1,1,1,1
4.844679625,1,1,0,0,1,1,1,1
4.844680083,1,1,0,1,1,1,1,1
4.844684708,1,1,1,1,1,1,1,1
4.844689625,1,1,0,1,1,1,1,1
4.844694708,1,1,1,1,1,1,1,1
4.844699625,1,1,0,1,1,1,1,1
4.844699833,1,1,0,0,1,1,1,1
4.844704708,1,1,1,0,1,1,1,1
4.844709625,1,1,0,0,1,1,1,1
4.844710083,1,1,0,1,1,1,1,1
4.844719125,1,1,1,1,1,1,1,1
4.844724042,1,1,0,1,1,1,1,1
4.844724250,1,1,0,0,1,1,1,1
4.844729167,1,1,1,0,1,1,1,1
4.844734083,1,1,0,0,1,1,1,1
4.844739167,1,1,1,0,1,1,1,1
4.844744083,1,1,0,0,1,1,1,1
4.844749167,1,1,1,0,1,1,1,1
4.844754083,1,1,0,0,1,1,1,1
4.844754417,1,1,0,1,1,1,1,1
4.844759167,1,1,1,1,1,1,1,1
4.844764083,1,1,0,1,1,1,1,1
4.844769167,1,1,1,1,1,1,1,1
4.844774083,1,1,0,1,1,1,1,1
4.844779167,1,1,1,1,1,1,1,1
4.844784083,1,1,0,1,1,1,1,1
4.844789167,1,1,1,1,1,1,1,1
4.844794083,1,1,0,1,1,1,1,1
4.844794458,1,1,0,0,1,1,1,1
4.844799167,1,1,1,0,1,1,1,1
4.844804083,1,1,0,0,1,1,1,1
4.844814542,1,1,1,0,1,1,1,1
4.844819458,1,1,0,0,1,1,1,1
4.844824542,1,1,1,0,1,1,1,1
4.844829458,1,1,0,0,1,1,1,1
4.844834542,1,1,1,0,1,1,1,1
4.844839458,1,1,0,0,1,1,1,1
4.844844542,1,1,1,0,1,1,1,1
4.844849458,1,1,0,0,1,1,1,1
4.844854583,1,1,1,0,1,1,1,1
4.844859458,1,1,0,0,1,1,1,1
4.844864583,1,1,1,0,1,1,1,1
4.844869500,1,1,0,0,1,1,1,1
4.844869833,1,1,0,1,1,1,1,1
4.844874542,1,1,1,1,1,1,1,1
4.844879500,1,1,0,1,1,1,1,1
4.844879708,1,1,0,0,1,1,1,1
4.844884583,1,1,1,0,1,1,1,1
4.844889500,1,1,0,0,1,1,1,1
4.844889833,1,1,0,1,1,1,1,1
4.844894583,1,1,1,1,1,1,1,1
4.844899500,1,1,0,1,1,1,1,1
4.844905417,1,1,0,0,1,1,1,1
4.844910083,1,1,1,0,1,1,1,1
4.844915792,1,1,1,1,1,1,1,1
4.844945750,1,1,1,0,1,1,1,1
4.844950833,1,1,0,0,1,1,1,1
4.844960417,1,1,1,0,1,1,1,1
4.844965333,1,1,0,0,1,1,1,1
4.844965792,1,1,0,1,1,1,1,1
4.844970417,1,1,1,1,1,1,1,1
4.844975333,1,1,0,1,1,1,1,1
4.844975667,1,1,0,0,1,1,1,1
4.844980417,1,1,1,0,1,1,1,1
4.844985333,1,1,0,0,1,1,1,1
4.844985792,1,1,0,1,1,1,1,1
4.844990417,1,1,1,1,1,1,1,1
4.844995333,1,1,0,1,1,1,1,1
4.844995708,1,1,0,0,1,1,1,1
4.845000417,1,1,1,0,1,1,1,1
4.845005333,1,1,0,0,1,1,1,1
4.845010417,1,1,1,0,1,1,1,1
4.845015333,1,1,0,0,1,1,1,1
4.845015792,1,1,0,1,1,1,1,1
4.845020417,1,1,1,1,1,1,1,1
4.845025333,1,1,0,1,1,1,1,1
4.845025708,1,1,0,0,1,1,1,1
4.845030417,1,1,1,0,1,1,1,1
4.845035333,1,1,0,0,1,1,1,1
4.845040417,1,1,1,0,1,1,1,1
4.845045333,1,1,0,0,1,1,1,1
4.845050875,1,1,0,1,1,1,1,1
4.845055667,1,1,1,1,1,1,1,1
4.845060583,1,1,0,1,1,1,1,1
4.845060958,1,1,0,0,1,1,1,1
4.845065708,1,1,1,0,1,1,1,1
4.845070583,1,1,0,0,1,1,1,1
4.845071083,1,1,0,1,1,1,1,1
4.845075667,1,1,1,1,1,1,1,1
4.845080583,1,1,0,1,1,1,1,1
4.845085708,1,1,1,1,1,1,1,1
4.845090625,1,1,0,1,1,1,1,1
4.845090958,1,1,0,0,1,1,1,1
4.845095708,1,1,1,0,1,1,1,1
4.845100625,1,1,0,0,1,1,1,1
4.845101083,1,1,0,1,1,1,1,1
4.845105708,1,1,1,1,1,1,1,1
4.845110625,1,1,0,1,1,1,1,1
4.845115708,1,1,1,1,1,1,1,1
4.845120625,1,1,0,1,1,1,1,1
4.845120958,1,1,0,0,1,1,1,1
4.845125708,1,1,1,0,1,1,1,1
4.845130625,1,1,0,0,1,1,1,1
4.845135708,1,1,1,0,1,1,1,1
4.845140625,1,1,0,0,1,1,1,1
4.845140958,1,1,0,1,1,1,1,1
4.845150083,1,1,1,1,1,1,1,1
4.845155708,1,1,1,0,1,1,1,1
4.845160750,1,1,0,0,1,1,1,1
4.845161292,1,1,0,1,1,1,1,1
